CHROM	POS	MEAN_DEPTH	VAR_DEPTH
NC_044908.1	21575739	16.3984	91.794
NC_044908.1	21576250	28.3626	157.554
NC_044908.1	21576807	44.4478	414.628
NC_044908.1	21577329	12.9945	74.3324
NC_044908.1	21577880	31.9698	226.013
NC_044908.1	21580761	10.4337	34.8335
NC_044908.1	21581261	10.1639	34.5998
NC_044908.1	21584973	14.5714	73.7277
NC_044908.1	21586161	42.044	363.453
NC_044908.1	21646008	17.884	97.2607
NC_044908.1	21646515	41.0687	404.654
NC_044908.1	21647483	10.1374	33.0444
NC_044908.1	21647983	14.6143	57.7348
NC_044908.1	21648500	31.8324	225.054
NC_044908.1	21651042	11.0831	55.0375
NC_044908.1	21651567	31.8544	218.053
NC_044908.1	21652533	39.3324	332.498
NC_044908.1	24884888	16.5165	77.8372
NC_044908.1	26802961	11.1086	38.544
NC_044908.1	26957031	15.1429	81.7536
NC_044908.1	26959323	41.2143	360.417
NC_044908.1	26976476	18.6777	109.418
NC_044908.1	26977168	33.7225	278.724
NC_044908.1	26978773	15.4848	94.2836
NC_044908.1	26979949	39.6429	325.035
NC_044908.1	27041742	14.8743	71.1186
NC_044908.1	27042660	42.1731	379.978
NC_044908.1	27043169	27.794	202.379
NC_044908.1	27586684	9.9723	35.8492
NC_044908.1	27587445	42.5467	349.808
NC_044908.1	27588111	38.2143	300.61
NC_044908.1	27588915	12.9231	54.3522
NC_044908.1	27589415	26.6538	185.395
NC_044908.1	27589921	13.4187	55.4043
NC_044908.1	27591273	11.0414	57.9346
NC_044908.1	27591773	34.4038	264.478
NC_044908.1	27593071	41.8132	388.979
NC_044908.1	29816807	11.8536	74.7846
NC_044908.1	29817502	42.8434	410.011
NC_044908.1	29819609	11.135	47.4044
NC_044908.1	29820122	29.478	241.06
NC_044908.1	29833112	15.1389	82.0976
NC_044908.1	29833615	20.6835	132.638
NC_044908.1	29869787	12.3003	59.5256
NC_044908.1	29870296	12.1016	45.8712
NC_044908.1	32249806	11.3107	54.1695
NC_044908.1	32250318	11.384	51.456
NC_044908.1	34073800	9.74515	34.1738
NC_044908.1	36315714	11.2569	38.2025
NC_044908.1	36316223	15.239	66.3862
NC_044908.1	37039111	10.6243	33.6381
NC_044908.1	39254250	13.9284	54.7683
NC_044908.1	39254756	17.0962	84.6877
NC_044908.1	39255258	16.5577	70.4677
NC_044908.1	39256827	11.0275	36.618
NC_044908.1	39257640	14.174	65.5624
NC_044908.1	39258149	12.5734	49.262
NC_044908.1	39259255	10.45	38.3373
NC_044908.1	39259762	11.6978	61.925
NC_044908.1	39394191	10.2088	41.7028
NC_044908.1	39394714	21.1099	93.5581
NC_044908.1	39395295	11.3709	46.6196
NC_044908.1	39395844	42.478	373.473
NC_044908.1	39396371	12.6099	90.0898
NC_044908.1	39396890	21.6868	125.946
NC_044908.1	39397580	35.0467	253.604
NC_044908.1	39398093	37.1868	302.946
NC_044908.1	39398688	11.1476	51.7407
NC_044908.1	39399195	24.8626	177.458
NC_044908.1	39399710	17.1102	90.7613
NC_044908.1	39400216	15.1102	65.1149
NC_044908.1	39400736	16.0742	75.9752
NC_044908.1	39401659	35.5357	268.486
NC_044908.1	39402644	9.81163	39.1478
NC_044908.1	39405298	12.7857	60.4278
NC_044908.1	39405935	31.7095	332.464
NC_044908.1	39801595	23.1236	123.304
NC_044908.1	39802632	32.7885	235.787
NC_044908.1	40203100	12.9835	56.6995
NC_044908.1	40203653	41.4066	482.038
NC_044908.1	40204175	27.0714	184.755
NC_044908.1	40204775	43.1016	392.047
NC_044908.1	40205288	15.5289	91.7747
NC_044908.1	40205791	41.0027	356.482
NC_044908.1	40206579	43.3022	375.192
NC_044908.1	40207212	13.5537	99.1649
NC_044908.1	40207853	44.1566	379.918
NC_044908.1	40208627	9.07989	23.7975
NC_044908.1	40209615	13.0416	83.3288
NC_044908.1	40212515	10.3287	31.0412
NC_044908.1	40413626	12.6071	74.2888
NC_044908.1	40414136	10.5317	35.2276
NC_044908.1	40414650	15.7665	73.331
NC_044908.1	40415351	11.4171	61.6122
NC_044908.1	40415860	19.292	96.1079
NC_044908.1	40416701	10.8812	43.5122
NC_044908.1	40418577	11.3425	75.5444
NC_044908.1	40420371	25.956	192.477
NC_044908.1	42628804	14.5378	112.063
NC_044908.1	42830113	16.3757	137.637
NC_044908.1	43887895	9.46761	31.3683
NC_044908.1	48107134	11.427	54.2232
NC_044908.1	48107635	15.2397	80.7518
NC_044908.1	50060651	12.9474	113.567
NC_044908.1	50062923	33.9368	204.39
NC_044908.1	53358878	9.8843	35.2131
NC_044908.1	53359391	14.5455	76.1271
NC_044908.1	55756411	11.7934	58.4019
NC_044908.1	55756914	42.9615	451.034
NC_044908.1	55757417	21.0275	146.528
NC_044908.1	55757928	15.022	61.3384
NC_044908.1	55758441	34.1703	316.197
NC_044908.1	55758954	24.7363	136.432
NC_044908.1	55759468	36.6346	285.709
NC_044908.1	55760335	42.8104	368.865
NC_044908.1	58338962	13.384	69.4117
NC_044908.1	58340107	39.3022	386.487
NC_044908.1	58340655	13.0525	66.7756
NC_044908.1	58341156	40.7088	325.166
NC_044908.1	58341680	22.6538	121.665
NC_044908.1	58342229	30.7555	214.879
NC_044908.1	58343511	42.511	343.523
NC_044908.1	59245400	14.3795	75.7028
NC_044908.1	59399387	12.9697	62.0681
NC_044908.1	59399901	15.7218	69.9251
NC_044908.1	59401274	15.6787	141.574
NC_044908.1	59401837	36.4918	769.27
NC_044908.1	59402732	12.6099	50.0182
NC_044908.1	59403684	23.7171	306.799
NC_044908.1	59405038	11.7597	74.9919
NC_044908.1	59406453	37.9918	296.377
NC_044908.1	59406980	12.6519	54.2996
NC_044908.1	59407482	10.7658	54.213
NC_044908.1	59409294	13.6953	120.407
NC_044908.1	59409962	40.7906	682.669
NC_044908.1	59800501	12.2204	86.4872
NC_044908.1	59801014	35.2782	527.522
NC_044908.1	59801527	25.9174	209.424
NC_044908.1	59802674	16.2633	170.762
NC_044908.1	59803527	28.791	481.616
NC_044908.1	60336354	14.3571	78.5828
NC_044908.1	60337353	41.8929	359.457
NC_044908.1	60338397	10.8812	54.6701
NC_044908.1	60339250	40.533	333.214
NC_044908.1	60340032	12.0937	55.052
NC_044908.1	60341185	36.0742	283.997
NC_044908.1	60341685	15.533	82.7785
NC_044908.1	60343010	44.4396	383.382
NC_044908.1	61330265	13.3923	84.782
NC_044908.1	63923931	19.9313	136.064
NC_044908.1	63924934	40.6758	393.669
NC_044908.1	63992195	13.876	86.2967
NC_044908.1	63992709	26.0989	177.279
NC_044908.1	64009574	14.6456	87.8107
NC_044908.1	64010601	40.0769	338.126
NC_044908.1	64011197	43.6566	477.091
NC_044908.1	64469568	11.9584	45.5288
NC_044908.1	65711160	13.8225	75.1909
NC_044908.1	66376593	10.2269	37.0467
NC_044908.1	66380157	9.35537	28.959
NC_044908.1	66951362	12.8497	85.3397
NC_044908.1	67506587	10.2072	32.3198
NC_044908.1	67507103	11.8571	41.8253
NC_044908.1	67507604	24.6401	138.975
NC_044908.1	67510005	12.3857	67.6078
NC_044908.1	67510511	29.3462	178.723
NC_044908.1	67511085	40.6319	406.377
NC_044908.1	72727708	10.7163	56.1596
NC_044908.1	72728224	39.5467	331.141
NC_044908.1	72729005	10.8781	69.8351
NC_044908.1	72730612	41.9863	385.749
NC_044908.1	72731113	12.7025	43.8118
NC_044908.1	72731613	39.3187	303.43
NC_044908.1	73082981	10.8049	49.7938
NC_044908.1	73083486	11.6233	53.5355
NC_044908.1	73084852	10.2293	46.4487
NC_044908.1	73085381	29.7308	218.098
NC_044908.1	73085888	19.2555	101.937
NC_044908.1	73086401	12.6236	43.5632
NC_044908.1	73087015	10.0577	44.2804
NC_044908.1	73087525	11.3471	50.2549
NC_044908.1	73089125	9.8232	32.8329
NC_044908.1	73091147	9.68956	40.3469
NC_044908.1	73092043	10.1492	38.5871
NC_044908.1	73092546	20.6181	100.589
NC_044908.1	73093059	23.8049	170.967
NC_044908.1	73093826	12.3681	69.7704
NC_044908.1	73095528	42.7555	423.651
NC_044908.1	73207950	10.1939	35.3179
NC_044908.1	73208480	18.0467	95.6314
NC_044908.1	73209008	13.1322	48.0101
NC_044908.1	73209607	12.2837	73.9386
NC_044908.1	73210637	38.3599	269.95
NC_044908.1	73538706	10.2066	33.0097
NC_044908.1	84373314	12.837	65.3169
NC_044908.1	84373818	33.9835	323.449
NC_044908.1	84375463	11.4972	54.7493
NC_044908.1	84376078	31.5412	217.599
NC_044908.1	84376601	11.4353	71.4509
NC_044908.1	84377114	40.6456	405.778
NC_044908.1	84377616	23.7473	134.344
NC_044908.1	84378354	10.6593	48.2253
NC_044908.1	84378857	18.9945	84.573
NC_044908.1	84379360	13.6446	80.1634
NC_044908.1	84379865	25.6896	150.518
NC_044908.1	84380736	10.7056	42.4089
NC_044908.1	84382722	10.2066	37.866
NC_044908.1	84383229	25.0989	146.822
NC_044908.1	84385343	11.6028	87.5791
NC_044908.1	84385979	40.6154	388.502
NC_044908.1	84424189	13.1513	82.4096
NC_044908.1	84424703	13.4463	52.1815
NC_044908.1	84426177	10.6278	45.5992
NC_044908.1	84428329	10.8864	54.251
NC_044908.1	84434432	13.6648	96.8332
NC_044908.1	84434939	21.8764	246.483
NC_044908.1	84769983	18.2975	165.237
NC_044908.1	84772835	10.4834	43.4914
NC_044908.1	84776465	11.409	57.9671
NC_044908.1	84778708	14.0833	68.8788
NC_044908.1	84781480	16.0028	164.823
NC_044908.1	87374846	11.3102	61.109
NC_044908.1	87378156	38.4588	431.395
NC_044908.1	88105390	13.8347	95.4867
NC_044908.1	88123393	34.3994	552.821
NC_044909.1	2627745	9.29213	30.8215
NC_044909.1	2630653	14.4337	131.498
NC_044909.1	2631162	34.4121	325.003
NC_044909.1	2673545	11.4044	48.0971
NC_044909.1	2675512	10.6222	44.1187
NC_044909.1	2676089	33.7692	319.743
NC_044909.1	2677469	42.1841	410.222
NC_044909.1	2847691	14.4489	94.117
NC_044909.1	2848199	28.0113	340.412
NC_044909.1	2848702	13.3382	87.4103
NC_044909.1	2854982	11.6207	44.3917
NC_044909.1	2918171	16.5152	108.836
NC_044909.1	2918683	16.1598	95.2396
NC_044909.1	2920267	14.9171	151.323
NC_044909.1	2921105	31.405	319.932
NC_044909.1	2924827	11.9663	77.9538
NC_044909.1	2925341	41.854	495.053
NC_044909.1	2926570	31.1598	342.588
NC_044909.1	3009803	11.3972	56.6635
NC_044909.1	3010928	42.0797	342.988
NC_044909.1	3204888	10.0441	36.7826
NC_044909.1	3205389	12.3388	43.7771
NC_044909.1	3206046	11.3186	61.2621
NC_044909.1	3206610	43.8516	381.78
NC_044909.1	3208425	12.8923	49.7806
NC_044909.1	3208933	11.8204	37.9594
NC_044909.1	3209943	10.5675	43.9699
NC_044909.1	3211152	11.6446	50.285
NC_044909.1	3212110	38.6319	302.894
NC_044909.1	3215161	12.283	71.6525
NC_044909.1	3215664	18.5742	85.1047
NC_044909.1	3216244	12.6786	56.2187
NC_044909.1	3216781	43.6181	385.95
NC_044909.1	3512031	11.6267	63.9608
NC_044909.1	3512538	15.4986	81.5214
NC_044909.1	5489679	16.1566	107.901
NC_044909.1	5490436	39.6044	351.546
NC_044909.1	5490941	12.0637	78.282
NC_044909.1	5491479	35.3434	268.496
NC_044909.1	5492267	14.1456	59.3865
NC_044909.1	5492795	17.2314	105.902
NC_044909.1	5493315	37.5522	295.091
NC_044909.1	5494605	10	33.3872
NC_044909.1	5503509	10.2944	40.303
NC_044909.1	5871444	11.8571	62.0016
NC_044909.1	5871952	23.6456	150.902
NC_044909.1	5873662	12.1625	63.1254
NC_044909.1	5874163	11.5537	52.187
NC_044909.1	5875164	9.75967	32.4989
NC_044909.1	5876092	11.6511	55.2856
NC_044909.1	5969600	13.9834	114.188
NC_044909.1	5971061	42.7363	636.536
NC_044909.1	5971794	43.4588	594.839
NC_044909.1	5972298	12.4931	122.401
NC_044909.1	5972929	41.6511	364.834
NC_044909.1	6066605	9.79224	36.0039
NC_044909.1	6067111	14.0769	63.6029
NC_044909.1	6978313	15.7306	191.117
NC_044909.1	6979756	40.8407	544.25
NC_044909.1	6980268	23.4793	306.991
NC_044909.1	6981474	36.8736	451.593
NC_044909.1	6983242	13.9254	131.299
NC_044909.1	6983744	16.3609	86.8114
NC_044909.1	7924184	10.3812	46.5246
NC_044909.1	9012098	9.60989	27.2964
NC_044909.1	9012652	28.6923	173.547
NC_044909.1	9014328	9.51247	31.5505
NC_044909.1	9014835	18.6099	77.9521
NC_044909.1	9015511	11.9945	90.6205
NC_044909.1	9016577	36.5632	296.61
NC_044909.1	9017123	40.761	323.411
NC_044909.1	9017629	21.7692	139.588
NC_044909.1	9019046	12.2176	44.3254
NC_044909.1	9019553	10.4709	36.6054
NC_044909.1	9024674	13.6841	78.933
NC_044909.1	9025200	12.1326	52.7635
NC_044909.1	9028188	10.9335	56.5678
NC_044909.1	9029008	12.0497	62.3521
NC_044909.1	9627439	14.3619	80.3036
NC_044909.1	9631308	10.036	31.457
NC_044909.1	10413933	11.7207	66.1514
NC_044909.1	10522505	11.2188	61.5825
NC_044909.1	10759350	10.374	45.5181
NC_044909.1	10760069	40.9615	353.646
NC_044909.1	10799746	11.1961	44.6456
NC_044909.1	10874039	20.3049	146.719
NC_044909.1	10874772	40.4203	361.324
NC_044909.1	10875273	11.4656	55.1887
NC_044909.1	10875775	22.4505	121.069
NC_044909.1	10877814	14.728	73.6862
NC_044909.1	10878325	35.1786	357.062
NC_044909.1	10878838	10.2072	34.9736
NC_044909.1	10879909	10.9807	50.224
NC_044909.1	10880435	41.8187	385.251
NC_044909.1	11802622	9.31956	27.1849
NC_044909.1	11803759	10.6167	40.7384
NC_044909.1	11804280	26.25	131.665
NC_044909.1	12001330	13.4321	79.0794
NC_044909.1	12001834	43.1429	398.283
NC_044909.1	12002414	40.1813	436.606
NC_044909.1	12003841	42.772	393.069
NC_044909.1	12004665	18.8407	97.7156
NC_044909.1	12005168	16.5302	98.0624
NC_044909.1	12005902	12.6194	101.217
NC_044909.1	12006556	44.8489	520.68
NC_044909.1	13611540	11.9394	48.5599
NC_044909.1	13612600	9.71074	34.1288
NC_044909.1	13613163	10.3213	40.352
NC_044909.1	14376087	14.7631	84.4465
NC_044909.1	14376734	42.3085	432.512
NC_044909.1	14377734	12.0139	44.2143
NC_044909.1	14378268	23.8599	146.314
NC_044909.1	14378830	40.6484	365.981
NC_044909.1	14379355	16.1016	81.2321
NC_044909.1	14380479	11.3416	37.1316
NC_044909.1	14380987	16.7747	85.2384
NC_044909.1	14382171	11.8375	40.5564
NC_044909.1	14382688	33.6758	384.682
NC_044909.1	14383209	29.9698	208.206
NC_044909.1	14383722	27.0659	220.701
NC_044909.1	14384230	31.8242	236.233
NC_044909.1	14384953	44.3764	411.69
NC_044909.1	15314336	10.1524	43.1628
NC_044909.1	18498604	16.1676	100.988
NC_044909.1	18499173	35.033	302.644
NC_044909.1	18500155	11.0776	55.0495
NC_044909.1	18500656	17.4258	83.7162
NC_044909.1	18505523	11	53.8227
NC_044909.1	18506051	27.239	171.136
NC_044909.1	18507366	14.478	77.1152
NC_044909.1	18509331	41.3681	477.131
NC_044909.1	18510430	36.9725	333.283
NC_044909.1	18511447	22.989	158.925
NC_044909.1	18511968	26.6621	188.125
NC_044909.1	18512800	10.8006	37.9601
NC_044909.1	21639215	22.4022	152.407
NC_044909.1	21641202	42.4313	321.954
NC_044909.1	21790470	12.2327	54.8235
NC_044909.1	21791784	41.3379	396.472
NC_044909.1	21792539	13.741	81.4466
NC_044909.1	21793154	21.5868	318.658
NC_044909.1	25002779	11.8753	56.6094
NC_044909.1	25003305	34.4038	256.379
NC_044909.1	25006560	35.2225	271.948
NC_044909.1	25010193	23.8846	138.653
NC_044909.1	25010719	17.2115	69.743
NC_044909.1	27588665	12.9478	73.8127
NC_044909.1	27589424	40.772	377.317
NC_044909.1	27664778	10.5097	44.7562
NC_044909.1	27665329	42.6951	363.27
NC_044909.1	27665891	35.8434	294.893
NC_044909.1	27667987	35.8489	277.627
NC_044909.1	31153290	9.53631	28.9048
NC_044909.1	31223785	15.5879	85.7085
NC_044909.1	31224285	38.7555	353.926
NC_044909.1	31244310	10.3778	41.7176
NC_044909.1	31244999	43.0659	365.158
NC_044909.1	31246726	10.2241	40.4272
NC_044909.1	31247231	23.0522	203.322
NC_044909.1	31428872	18.2254	123.859
NC_044909.1	32394385	13.5304	77.4741
NC_044909.1	32396062	40.5302	337.346
NC_044909.1	32398792	10.8481	47.3924
NC_044909.1	32399901	43.6429	397.272
NC_044909.1	32400410	13.3939	84.8613
NC_044909.1	32400917	21.9313	135.028
NC_044909.1	32401706	8.78237	22.3696
NC_044909.1	32403269	10.1074	42.9912
NC_044909.1	32403810	24.3187	154.912
NC_044909.1	32406900	10.5333	37.6479
NC_044909.1	32407788	11.4337	49.3931
NC_044909.1	32408308	17.0522	75.4821
NC_044909.1	32408812	27.9368	165.938
NC_044909.1	32409351	41.6429	359.299
NC_044909.1	32412626	14.7967	99.4627
NC_044909.1	32413148	43.0797	408.239
NC_044909.1	32414285	11.5983	45.1743
NC_044909.1	32415991	11.1401	37.0795
NC_044909.1	32416495	13.5797	67.1424
NC_044909.1	32416998	41.2912	349.546
NC_044909.1	32417580	33.728	263.289
NC_044909.1	32418616	10.4127	34.4486
NC_044909.1	32421650	9.66389	31.533
NC_044909.1	32422159	14.5165	56.1733
NC_044909.1	32423597	12.4753	58.6468
NC_044909.1	32424097	18.4231	81.837
NC_044909.1	32424815	13.7845	75.7097
NC_044909.1	32425327	37.4725	257.137
NC_044909.1	32455197	9.11357	28.7843
NC_044909.1	32456238	43.1758	340.393
NC_044909.1	32456992	14.442	107.688
NC_044909.1	32458699	40.7088	341.414
NC_044909.1	32495778	9.95225	34.9752
NC_044909.1	32496305	15.2845	85.0185
NC_044909.1	32496981	12.0467	57.0143
NC_044909.1	32497875	40.4725	409.187
NC_044909.1	32535181	11.9603	45.203
NC_044909.1	32537004	13.4224	98.1409
NC_044909.1	32537504	34.6215	348.179
NC_044909.1	32560817	14.351	88.3823
NC_044909.1	32561337	26.7067	204.314
NC_044909.1	32906790	16.1653	101.73
NC_044909.1	32907407	41.8187	400.865
NC_044909.1	32911677	9.70248	32.5632
NC_044909.1	32912656	41.5907	317.846
NC_044909.1	32913265	11.5592	52.4847
NC_044909.1	33214890	14.0771	46.3752
NC_044909.1	33215413	22.0302	127.892
NC_044909.1	33215923	18.7747	78.8692
NC_044909.1	33219092	11.3791	45.7787
NC_044909.1	33219607	25.4835	194.856
NC_044909.1	33552647	9.78453	30.0088
NC_044909.1	33560299	12.7341	134.251
NC_044909.1	33561451	9.51791	30.499
NC_044909.1	33703492	11.9144	54.1782
NC_044909.1	33704109	42.3874	468.431
NC_044909.1	33943635	21.5852	202.91
NC_044909.1	33944136	17.1625	165.766
NC_044909.1	33944669	11.978	52.0603
NC_044909.1	33945249	24.3434	208.865
NC_044909.1	33945764	12.4282	60.4893
NC_044909.1	33946265	18.0166	112.399
NC_044909.1	33946842	15.6281	208.411
NC_044909.1	33947466	41.5385	469.638
NC_044909.1	33950819	19.9174	195.242
NC_044909.1	33951375	41.8874	447.731
NC_044909.1	33983601	9.60446	23.9381
NC_044909.1	33984111	10.3269	30.7716
NC_044909.1	33985642	11.3591	37.9316
NC_044909.1	33987472	39.8407	318.922
NC_044909.1	33990339	17.8269	91.0085
NC_044909.1	33993291	38.206	288.99
NC_044909.1	34643201	12.1833	70.7685
NC_044909.1	34654773	20.8516	106.237
NC_044909.1	34655323	43.4808	395.501
NC_044909.1	34656049	10.4373	46.5037
NC_044909.1	34665445	12.0225	63.346
NC_044909.1	34665969	12.4945	58.9653
NC_044909.1	34666479	40.6099	370.04
NC_044909.1	35299079	12.5675	66.876
NC_044909.1	35301922	35.1841	260.691
NC_044909.1	35737482	14.4396	59.079
NC_044909.1	35737989	33.9423	257.768
NC_044909.1	35739990	11.8926	76.1735
NC_044909.1	35740491	23.1951	138.367
NC_044909.1	35741502	10.8264	48.9394
NC_044909.1	35742006	12.7569	50.7551
NC_044909.1	35743398	11.1488	48.7623
NC_044909.1	35743899	30.8077	199.208
NC_044909.1	35744522	13.4568	136.752
NC_044909.1	35745203	42.1813	378.793
NC_044909.1	37675348	12.7005	51.3619
NC_044909.1	37676018	40.5907	441.846
NC_044909.1	38376978	9.91713	36.9959
NC_044909.1	38377505	12.0937	44.831
NC_044909.1	38378390	17.8736	86.4468
NC_044909.1	38379006	39.4863	310.79
NC_044909.1	38380427	19.4643	102.701
NC_044909.1	38380993	42.5797	397.903
NC_044909.1	38384838	26.5138	400.688
NC_044909.1	39051305	11.9444	71.7574
NC_044909.1	39052970	35.8544	325.976
NC_044909.1	44257717	14.1758	91.5337
NC_044909.1	44258250	40.6044	300.973
NC_044909.1	44259471	17.2527	84.228
NC_044909.1	44260019	25.4203	194.316
NC_044909.1	44261145	36.3984	283.37
NC_044909.1	44315964	10.27	36.8219
NC_044909.1	44316964	43.5027	382.383
NC_044909.1	48418956	15.2036	100.139
NC_044909.1	49163705	11.5467	46.6452
NC_044909.1	49164232	24.0055	285.845
NC_044909.1	49164749	41.6346	288.701
NC_044909.1	49165260	15.7995	56.6456
NC_044909.1	49165760	25.2893	147.714
NC_044909.1	49247805	16.6804	164.859
NC_044909.1	49249193	40.956	492.78
NC_044909.1	50574195	11.8694	96.8771
NC_044909.1	50575824	42.8681	385.062
NC_044909.1	50576799	16.3187	80.08
NC_044909.1	50577409	39.6126	365.974
NC_044909.1	50577918	33.25	243.753
NC_044909.1	50578436	28.2857	229.538
NC_044909.1	51743991	12.6648	73.2957
NC_044909.1	51908730	22.3077	204.533
NC_044909.1	51911175	43.4258	463.898
NC_044909.1	51911677	14.8237	80.3003
NC_044909.1	52085927	10.8615	50.903
NC_044909.1	52086666	9.99725	29.4613
NC_044909.1	52087705	12.0358	77.6092
NC_044909.1	52088312	39.456	344.998
NC_044909.1	52090186	41.6648	348.482
NC_044909.1	52090831	38.2033	445.716
NC_044909.1	52091965	38.5467	329.042
NC_044909.1	52092511	33.8324	322.878
NC_044909.1	52093183	38.5522	317.504
NC_044909.1	52093693	12.5687	65.3479
NC_044909.1	52094200	17.9258	95.7879
NC_044909.1	52096032	10.6111	49.0795
NC_044909.1	52096548	16.7527	80.1921
NC_044909.1	52659565	13.4254	104.72
NC_044909.1	52676230	14.0702	105.175
NC_044909.1	52836910	9.39612	30.0899
NC_044909.1	52840209	10.525	41.6317
NC_044909.1	52841674	12.3785	48.9838
NC_044909.1	52842174	28.0714	245.521
NC_044909.1	53008486	10.0275	33.2865
NC_044909.1	53009689	42.4973	373.094
NC_044909.1	53011642	39.6593	369.195
NC_044909.1	53012486	43.5	402.218
NC_044909.1	53166048	12.3802	48.9932
NC_044909.1	53166550	13.978	51.8838
NC_044909.1	53167222	18.5124	176.251
NC_044909.1	53167824	41.4588	379.312
NC_044909.1	53168344	25.1209	137.919
NC_044909.1	53169190	42.3709	385.738
NC_044909.1	53169929	20.5632	109.431
NC_044909.1	53171575	42.8736	393.064
NC_044909.1	53173830	17.7775	92.1955
NC_044909.1	53174335	31.1703	188.632
NC_044909.1	53174840	17.2802	92.318
NC_044909.1	53541526	10.5694	50.296
NC_044909.1	53542052	40.9725	372.181
NC_044909.1	53542568	22.8269	131.548
NC_044909.1	53543074	26.3407	182.225
NC_044909.1	53732730	10.3333	39.3816
NC_044910.1	158739	17.3956	135.562
NC_044910.1	159345	42.0522	418.683
NC_044910.1	160341	11.0385	47.1886
NC_044910.1	161010	39.794	403.514
NC_044910.1	308530	12.1295	59.1627
NC_044910.1	310617	38.4451	302.264
NC_044910.1	311813	12.3978	61.93
NC_044910.1	313061	31.2857	255.764
NC_044910.1	644528	13.7845	75.9479
NC_044910.1	645055	39.8187	437.995
NC_044910.1	646165	40.3681	355.12
NC_044910.1	647936	10.8044	40.1467
NC_044910.1	648451	40.0027	362.785
NC_044910.1	648966	32.5797	233.098
NC_044910.1	650300	14.3049	60.6974
NC_044910.1	651550	9.58287	28.9252
NC_044910.1	653273	12.6593	62.071
NC_044910.1	653783	26.0879	164.169
NC_044910.1	660021	9.42222	23.019
NC_044910.1	660523	12.0689	59.7936
NC_044910.1	661895	41.0577	542.016
NC_044910.1	1532319	12.2361	48.2811
NC_044910.1	1534422	40.7033	327.289
NC_044910.1	1535124	38.1291	285.942
NC_044910.1	3731967	9.70637	32.0691
NC_044910.1	3732467	15.1511	53.3848
NC_044910.1	3737244	9.59167	30.3425
NC_044910.1	3737763	24.6566	162.391
NC_044910.1	3739324	12.4423	53.2997
NC_044910.1	3739830	28.5027	191.083
NC_044910.1	3995184	8.575	22.7464
NC_044910.1	3996413	11.5457	74.5653
NC_044910.1	3997129	42.3709	343.044
NC_044910.1	3997734	12.2382	86.6431
NC_044910.1	3998254	44.5055	393.353
NC_044910.1	3999471	12.374	76.8348
NC_044910.1	4000118	39.2747	438.707
NC_044910.1	5850308	17.3407	137.36
NC_044910.1	5851632	38.5385	362.023
NC_044910.1	5853503	10.8343	52.8312
NC_044910.1	5855205	41.1731	345.559
NC_044910.1	11058896	11.3806	56.8436
NC_044910.1	11059416	22.8209	224.91
NC_044910.1	11070506	11.022	46.0767
NC_044910.1	11071007	11.6177	65.9424
NC_044910.1	11092319	20.4046	277.75
NC_044910.1	11104072	10.1226	45.6721
NC_044910.1	11115669	13.7175	120.498
NC_044910.1	11116933	39.314	609.973
NC_044910.1	11155568	11.4847	62.1108
NC_044910.1	11341680	14.5382	122.658
NC_044910.1	14599244	12.5096	61.1567
NC_044910.1	14601598	42.3022	366.448
NC_044910.1	15412113	11.1901	55.5964
NC_044910.1	15785166	16.4392	103.117
NC_044910.1	15785809	41.4368	492.968
NC_044910.1	16355703	10.449	36.1321
NC_044910.1	16356226	19.0632	168.467
NC_044910.1	16719879	10.3092	42.2254
NC_044910.1	16722326	41.456	351.659
NC_044910.1	16724560	13.5275	80.3822
NC_044910.1	16725186	43.1841	496.255
NC_044910.1	17415870	13.8485	100.51
NC_044910.1	17416371	39.4231	410.068
NC_044910.1	17417558	42.3819	369.025
NC_044910.1	17830952	15.2053	89.7283
NC_044910.1	17831849	38.7692	346.002
NC_044910.1	17832399	30.3571	237.106
NC_044910.1	17832903	24.761	183.653
NC_044910.1	17833438	42.6676	451.672
NC_044910.1	17833946	25.1758	181.682
NC_044910.1	17834840	9.79666	35.8775
NC_044910.1	17835354	26.794	249.145
NC_044910.1	18784400	15.4725	71.3408
NC_044910.1	18784905	25.6429	152.434
NC_044910.1	18785712	12.9725	63.7017
NC_044910.1	18786261	39.8269	396.54
NC_044910.1	18787838	11.4404	48.6527
NC_044910.1	18789276	40.978	380.154
NC_044910.1	18790105	10.6731	45.604
NC_044910.1	18790918	39.2637	331.71
NC_044910.1	18793578	12.2327	62.8902
NC_044910.1	18794117	36.9011	320.508
NC_044910.1	18794620	27.7143	180.089
NC_044910.1	18795130	36.8171	313.118
NC_044910.1	19688735	10.22	37.6793
NC_044910.1	19689248	17.9368	177.09
NC_044910.1	19690024	39.4478	338.766
NC_044910.1	19690525	24.522	154.763
NC_044910.1	19694285	10.0083	43.0835
NC_044910.1	19694803	15.438	84.9982
NC_044910.1	19695329	32.9753	306.812
NC_044910.1	19695838	19.6484	124.857
NC_044910.1	19697863	14.5577	119.564
NC_044910.1	19698383	38.294	449.382
NC_044910.1	21977299	14.2424	83.9742
NC_044910.1	21979818	41.6978	376.162
NC_044910.1	21980930	41.8571	386.387
NC_044910.1	22811329	15.3444	117.547
NC_044910.1	22811860	39.3324	308.652
NC_044910.1	22812983	9.59229	28.4852
NC_044910.1	22815269	11.9091	63.8785
NC_044910.1	22816103	36.8929	352.575
NC_044910.1	23164332	9.2117	29.8266
