long,lat,spp
-87.983562,43.042259,bic
-71.514426,42.706091,alb
-97.495588,32.853438,mac
-81.862224,38.84621,alb
-75.880905,45.363817,mac
-96.650995,33.257978,mac
-96.990047,33.06158,ste
-97.476956,32.843769,ste
-97.118183,32.79301,mac
-72.522431,42.179303,alb
-87.8259,42.138443,mac
-73.266622,44.971896,alb
-97.080111,49.826988,mac
-97.487036,32.624678,mac
-97.191995,32.691797,mac
-77.310753,44.144192,mue
-86.779844,39.791691,mue
-77.557663,37.657658,alb
-72.27183,42.537513,alb
-97.022769,32.964463,ste
-75.187525,38.424492,ste
-85.196638,35.144283,alb
-80.028408,43.222657,alb
-97.114438,49.875407,mac
-83.891211,42.337496,bic
-96.664804,33.034936,mac
-71.526633,42.713631,alb
-97.079805,32.949415,mue
-84.190779,37.795592,ste
-86.644158,36.208522,mac
-78.172081,44.096272,alb
-73.783675,40.873244,ste
-82.066728,41.272533,alb
-81.522259,41.015916,alb
-73.976927,41.487383,alb
-97.065514,33.276863,ste
-80.35948,43.361075,alb
-95.513456,50.013613,mac
-97.173491,33.04387,ste
-72.191042,42.598418,alb
-84.38302,40.151386,mue
-97.104821,49.879355,mac
-85.221122,35.119481,mue
-77.039681,38.793817,alb
-76.821371,39.267396,alb
-78.914437,35.774292,alb
-76.842291,44.389865,mue
-85.193808,35.147056,alb
-93.155175,44.777488,alb
-73.954755,40.792761,mac
-84.11483,33.847904,alb
-77.495317,39.56667,alb
-96.715214,32.855791,mue
-76.18063,39.7439,ste
-79.597887,43.968105,alb
-74.964724,41.320181,alb
-78.835546,38.331675,alb
-78.459358,35.622046,alb
-80.081745,35.453608,alb
-84.271675,39.233337,mac
-74.450322,39.465101,alb
-96.713092,33.090672,mac
-97.033998,33.087241,ste
-97.061835,33.113189,ste
-97.492837,32.849278,ste
-88.081497,41.853901,mac
-96.911182,50.02693,mac
-97.174514,49.718727,mac
-73.96429,42.707344,alb
-96.977991,36.006552,mue
-97.900147,30.65832,ste
-76.714729,45.674811,alb
-83.407013,38.759358,mue
-80.734293,39.992788,alb
-98.621812,29.578188,mue
-77.039652,38.792063,alb
-77.067092,38.785642,alb
-97.047783,28.724774,mac
-72.325744,43.634169,alb
-78.910747,35.467836,ste
-74.499038,39.95988,ste
-88.351116,43.176822,mac
-88.151039,39.441467,mue
-98.1094,29.677549,mac
-71.005862,43.449329,alb
-97.173249,49.719802,mac
-90.047756,34.525243,ste
-79.8348,36.122178,alb
-78.103981,40.592258,alb
-96.988882,33.061903,mac
-80.159964,40.486939,alb
-76.998523,39.470895,mac
-78.918007,35.338451,ste
-92.054165,36.001324,ste
-97.018546,32.964081,mue
-87.794362,42.030335,alb
-97.682578,30.642925,mac
-93.178113,34.619664,alb
-76.180788,39.742526,ste
-97.07047,32.96102,ste
-73.496222,42.054843,alb
-77.122558,38.929397,ste
-71.265892,41.929489,alb
-93.171587,44.71035,mac
-77.492519,38.874386,ste
-90.924809,38.881269,mac
-77.944279,38.476052,ste
-96.904274,50.020772,mac
-95.997392,50.477814,mac
-71.024953,42.884668,alb
-75.284088,40.157422,alb
-81.892338,43.231875,mue
-97.744365,30.522341,mac
-75.141532,39.777472,ste
-76.385528,44.280433,mue
-75.641,38.35177,ste
-71.006557,43.449757,alb
-81.843863,42.322322,mue
-85.747574,35.252098,alb
-93.756614,35.747353,ste
-77.49308,38.873653,bic
-76.830291,39.416094,ste
-84.405403,40.166503,mue
-93.149063,34.609154,ste
-92.850058,45.049258,alb
-102.166313,31.999006,mac
-95.004853,46.95672,mac
-93.203583,44.915455,mac
-97.143063,49.829926,mac
-96.782745,32.926228,mac
-113.830552,52.281616,mac
-77.363678,38.927497,alb
-97.510101,32.72995,mue
-77.240928,39.838144,mac
-97.154633,33.132745,ste
-71.24914,42.420824,alb
-92.482911,32.780389,ste
-84.189706,37.795838,ste
-97.100802,49.876092,mac
-78.909105,35.467616,alb
-97.089505,32.586857,mac
-74.007663,40.890265,alb
-80.151667,43.392222,mac
-71.005795,43.449404,alb
-76.386488,44.283672,alb
-83.573975,38.84048,ste
-71.552421,41.426496,alb
-99.555585,50.683478,mac
-84.712292,35.129013,ste
-88.03649,36.901971,alb
-97.145516,32.996189,ste
-96.456877,46.863422,mac
-83.710654,42.281827,mac
-97.386583,35.623381,mue
-76.221644,39.03045,alb
-96.715341,32.855932,mue
-90.129904,43.028082,mac
-97.417763,32.765987,mac
-99.806273,30.446098,mue
-94.31333,46.11976,mac
-80.36477,43.306825,alb
-96.782134,32.926213,mue
-73.990415,40.959956,alb
-75.886214,38.464403,alb
-92.054635,36.001767,mue
-87.667618,41.719898,bic
-85.628005,37.989575,ste
-73.990634,40.959862,alb
-76.18066,39.74451,ste
-99.803244,30.452019,mue
-76.676614,39.430394,alb
-96.861752,32.853659,mue
-71.407485,42.766957,bic
-96.989848,33.061024,ste
-96.861789,32.853708,mue
-97.155679,33.623322,mac
-95.976611,44.996435,mac
-97.11212,32.791918,mue
-71.508575,42.703342,alb
-97.128089,33.179548,mue
-76.471618,44.250031,mac
-83.383403,35.159236,alb
-83.57662,38.838968,ste
-87.913508,42.081975,mac
-97.11227,32.792397,mac
-82.309801,40.888916,alb
-97.807907,33.363701,ste
-97.324309,32.450158,ste
-96.656273,32.964302,mue
-78.197717,44.53465,mac
-71.559096,42.868816,alb
-78.828554,38.337915,mue
-96.616297,32.853356,mac
-97.697945,30.711316,mac
-77.114789,38.867512,alb
-75.905847,38.799469,ste
-97.490727,32.794737,mac
-97.061479,33.11267,ste
-97.221504,49.870794,mac
-97.178239,33.043419,ste
-75.006156,40.372836,alb
-97.485083,32.62384,mac
-83.027314,42.259708,bic
-75.014161,40.374072,alb
-94.202399,36.055379,ste
-97.298697,32.526842,ste
-75.717922,38.744406,alb
-80.731472,39.988129,alb
-72.681882,42.509223,alb
-80.148106,41.435744,alb
-95.736008,39.464474,alb
-77.755379,40.69717,alb
-75.865308,45.596695,alb
-88.160303,42.898383,alb
-73.268833,45.132562,bic
-104.72815,38.90999,mac
-74.005755,42.589953,alb
-85.753067,35.251828,alb
-73.256038,45.387938,bic
-82.149658,35.803692,alb
-73.600828,41.780376,alb
-76.079391,44.0984,mac
-73.753083,42.806122,bic
-73.46286,41.849232,alb
-70.337835,43.793659,alb
-89.280953,46.689908,mac
-71.517737,42.709181,alb
-82.492091,42.07817,alb
-78.938913,35.607417,ste
-85.155659,36.967157,alb
-76.952168,38.880868,alb
-73.813675,40.876519,alb
-76.156992,44.396829,alb
-85.375765,34.709348,alb
-75.940415,45.327582,mac
-83.098611,42.569817,mue
-94.81625,38.993439,alb
-73.874767,42.608512,alb
-81.176084,42.982419,alb
-94.877684,41.65245,mac
-71.31385,42.517061,bic
-73.455606,42.037892,alb
-77.917708,38.69868,ste
-73.908729,42.023314,alb
-77.13327,38.828098,alb
-97.397301,30.062855,mac
-104.699999,44.590872,mac
-95.579564,50.106414,mac
-76.982936,38.537804,alb
-74.584642,42.695962,mac
-113.468058,53.506295,mac
-73.539811,41.853511,mac
-79.258867,39.97152,alb
-77.116032,44.015333,mue
-79.318461,43.116625,mue
-73.726555,42.706169,alb
-75.941461,45.327242,mac
-73.415944,45.554575,mac
-104.708446,44.5829,mac
-79.968467,43.273378,mue
-76.79857,38.886587,alb
-73.424644,44.223267,alb
-77.043078,38.793494,alb
-97.161721,35.94019,mue
-77.217812,38.882937,alb
-88.158313,42.876962,alb
-73.639252,45.693926,bic
-81.867819,43.224269,mue
-78.555854,37.84818,alb
-76.157751,44.405047,alb
-97.246562,49.854102,mac
-77.120225,38.919472,alb
-90.126708,35.060772,alb
-99.471448,50.220246,mac
-97.001025,32.952151,ste
-73.256172,45.387467,bic
-77.118086,38.762604,alb
-73.406783,44.302567,alb
-85.324608,35.005403,alb
-95.877967,31.977142,ste
-77.066489,38.785633,alb
-79.274492,39.380517,alb
-76.279176,45.187284,mac
-94.521072,37.027233,alb
-80.007218,41.012159,bic
-93.10765,44.997538,mac
-74.120789,45.514258,alb
-80.207495,41.427762,alb
-98.031125,43.941534,mac
-77.071608,38.764575,alb
-76.94281,38.874092,alb
-80.359987,43.361012,alb
-94.835183,31.590145,ste
-95.907845,31.976955,ste
-87.532069,41.47999,alb
-77.124108,38.92078,alb
-98.032119,43.942473,mac
-85.191375,35.143125,alb
-80.510192,40.788056,bic
-80.365211,40.509317,bic
-78.208345,39.109783,mue
-78.261478,39.024813,bic
-78.345268,39.403968,alb
-78.11297,39.073472,mac
-78.204527,39.109587,mue
-77.993064,39.018345,mue
-78.03745,39.350812,ste
-78.004672,39.198749,ste
-78.388898,38.640809,alb
-78.345268,39.403968,alb
-78.15208,39.163316,alb
-78.060422,39.058251,alb
-78.331321,38.924582,alb
-78.487242,38.958986,alb
-78.148078,39.159872,alb
-77.824507,38.847574,bic
-77.824507,38.847574,bic
-78.186469,39.07611,alb
-77.837427,38.821758,alb
-77.815421,38.824521,bic
-78.446958,37.2087,mue
-78.077769,37.879684,mue
-78.105592,37.869851,mue
-78.319122,38.849747,alb
-77.612489,38.96253,alb
-77.737367,39.294267,alb
-77.737783,39.289383,alb
-80.873766,37.208597,bic
-96.986698,32.610395,ste
-96.674562,33.055839,mac
-96.718963,32.985037,mue
-77.068422,38.851228,bic
-83.398532,38.87749,mue
-72.429034,42.700181,alb
-78.835741,38.3319,alb
-82.622938,36.509083,alb
-88.132294,41.341923,mac
-77.560617,38.319575,ste
-88.288272,32.884553,ste
-96.672928,33.054878,mac
-96.704837,32.996578,mue
-97.145578,33.023994,mac
-72.591362,42.917533,alb
-76.478,44.302968,mac
-93.339333,48.613833,mac
-96.711558,33.232899,mue
-97.302262,32.521589,ste
-75.850172,39.320803,alb
-83.399625,38.879001,ste
-93.169288,44.757308,bic
-97.809906,32.253459,mac
-86.014097,40.064743,mue
-71.55106,43.160948,alb
-97.116534,49.878309,mac
-81.92865,35.949619,alb
-97.173249,49.719802,mac
-97.142447,32.73377,ste
-96.898423,33.157362,mue
-97.061423,32.980293,ste
-75.895619,38.450006,ste
-77.486825,39.794207,alb
-76.251347,36.716338,ste
-88.025063,41.79278,mac
-97.117058,32.783588,ste
-97.058134,49.948712,mac
-77.245963,39.017533,mue
-84.251352,43.671061,alb
-97.082877,32.956788,ste
-98.112923,29.680085,mue
-96.959628,32.638239,mac
-87.825789,41.893699,alb
-97.080781,33.117706,ste
-95.264488,50.481978,mac
-96.746138,32.577983,mac
-96.816322,33.15424,mac
-97.019963,32.966522,ste
-81.574869,41.48562,mac
-83.902284,33.909147,alb
-82.430365,33.879137,ste
-76.44341,44.310512,mac
-79.495103,43.647137,mac
-97.081061,33.117878,ste
-88.024848,41.793187,mac
-78.880648,46.294373,mac
-97.118544,33.155314,ste
-80.403348,42.671116,mac
-78.945794,37.409553,ste
-97.058134,49.948712,mac
-88.116699,36.734505,ste
-87.663653,42.013166,mac
-70.522475,41.581626,alb
-77.301787,38.75615,alb
-96.661945,32.966466,mac
-96.369282,33.600751,mac
-97.149803,33.019989,ste
-96.650264,33.258402,mue
-85.966178,40.125525,mac
-84.864286,34.996066,ste
-76.688728,37.393361,ste
-75.954872,43.064461,mue
-97.119573,32.907909,mac
-73.950992,40.81751,mac
-96.9595,32.638297,mac
-90.705286,35.783813,alb
-76.870943,39.183912,alb
-71.504895,42.711553,alb
-76.51246,44.279188,mac
-96.022402,50.110849,mac
-96.848747,32.753855,mue
-97.445442,32.793888,ste
-74.007143,40.891464,alb
-95.171387,35.624722,ste
-92.323517,38.8675,mue
-71.504849,42.711532,alb
-96.746185,32.889376,mac
-76.835117,39.41529,ste
-77.79678,40.781737,bic
-77.744776,38.296604,alb
-87.948174,42.309132,mac
-74.012372,40.988308,alb
-96.98759,32.609693,ste
-97.018887,33.018788,ste
-78.823624,38.335244,bic
-96.702874,32.991552,mue
-77.123807,44.555714,alb
-97.938233,30.262172,mac
-97.222938,32.662895,ste
-94.059219,33.766315,mue
-96.61213,33.158047,mac
-83.398637,38.878246,ste
-83.399602,38.878941,ste
-94.236698,39.028959,mac
-78.438606,38.530408,alb
-84.635637,40.889488,bic
-89.490221,43.116047,mac
-81.063435,38.056272,alb
-96.746183,32.889331,mue
-89.853073,40.15309,mue
-97.173249,49.719802,mac
-84.200592,37.620017,ste
-76.51246,44.279188,mac
-97.167313,33.008175,mac
-97.06443,32.982714,ste
-73.977183,40.914936,bic
-86.179145,36.618113,alb
-73.316881,42.289639,mac
-96.034283,50.118735,mac
-83.463948,38.748372,mac
-84.095772,35.851217,bic
-88.886078,37.359356,ste
-72.532997,42.342092,bic
-76.978175,39.057063,bic
-72.078797,40.998833,ste
-73.787305,40.872839,ste
-96.051822,34.101679,mue
-94.898242,38.877637,mac
-93.071975,44.996544,mac
-90.699571,35.818827,ste
-95.295654,32.295601,mac
-97.11612,32.905725,ste
-88.781067,40.030762,mac
-90.541356,38.548017,ste
-88.258097,42.0246,alb
-76.710148,37.252153,mue
-83.27392,40.115147,ste
-97.721947,30.516272,ste
-80.724546,40.855837,mac
-81.298448,42.959352,mac
-88.335724,38.408993,ste
-95.605688,50.105429,mac
-96.87623,50.034982,mac
-95.300481,39.979679,mue
-76.251405,36.716421,alb
-97.76324,30.56542,ste
-75.189927,39.855221,alb
-89.367096,41.866265,mac
-97.059067,33.257561,mac
-87.306132,36.551099,alb
-74.009156,41.312088,alb
-76.38554,42.978905,bic
-71.256103,41.654747,bic
-75.052229,41.12328,alb
-73.195313,44.579276,alb
-96.26603,31.991376,ste
-96.704533,32.997059,mue
-97.263947,45.478737,mac
-97.488184,32.849644,mac
-96.79911,33.073025,mac
-72.522419,42.43668,alb
-76.874641,38.600767,ste
-96.990153,32.609138,ste
-73.926216,40.873005,alb
-79.481855,37.726107,mue
-76.040556,36.742364,bic
-78.614472,43.051294,mac
-76.725504,39.041914,alb
-96.94502,32.613807,mac
-84.248339,43.671908,bic
-96.816353,33.155937,mac
-72.140077,42.627872,alb
-92.791054,41.717094,alb
-78.250193,44.658884,alb
-96.702743,32.991451,mue
-97.145264,33.022633,mac
-93.297326,37.256532,ste
-75.895966,38.449943,ste
-97.018397,32.967893,ste
-87.992029,43.041503,mac
-71.342648,42.537752,bic
-97.098892,33.017145,ste
-76.861417,43.936122,mac
-97.808994,32.300113,ste
-96.964715,32.633825,mac
-98.287781,49.966393,mac
-86.314146,39.854725,mue
-97.589325,33.41088,ste
-81.306084,43.02504,bic
-96.205982,50.192995,mac
-96.987,32.610578,ste
-82.515137,41.92987,mue
-94.620225,47.132448,mac
-96.986852,32.610602,mac
-84.377194,42.509281,mac
-73.990308,40.960156,alb
-97.106724,32.957709,ste
-87.936962,42.236654,bic
-78.727262,38.009814,alb
-97.447403,32.664937,mac
-90.176405,40.427363,mac
-83.398755,38.878336,ste
-97.493347,32.810722,mac
-97.259467,32.751957,ste
-96.545522,33.073145,mac
-80.124835,40.271844,alb
-97.768203,33.187937,ste
-97.11958,32.907904,mac
-75.150711,39.749972,alb
-78.833985,44.624564,mac
-87.852737,42.231373,mac
-96.702217,32.993695,mue
-82.430365,33.879137,ste
-96.883926,32.975475,mac
-78.938913,35.607417,ste
-97.462803,32.821837,ste
-96.963406,33.066933,mac
-97.173249,49.719802,mac
-97.042114,33.135028,ste
-98.281338,49.043073,mac
-78.751961,35.786706,alb
-93.024387,45.259554,alb
-82.140639,38.839675,mac
-82.828964,41.385364,mue
-79.185169,37.320964,ste
-99.498782,49.806317,mac
-97.120675,32.790792,mac
-96.45372,32.737075,mac
-85.768144,44.631276,alb
-74.007719,40.890201,alb
-88.967141,40.497085,mue
-84.248339,43.671908,bic
-71.146203,42.387081,bic
-72.041661,44.161757,alb
-97.058068,33.263877,mac
-88.781082,40.030735,alb
-92.083939,37.653112,ste
-97.173249,49.719802,mac
-96.970908,32.613058,mac
-77.139953,45.590027,mac
-97.112533,32.792583,mac
-97.089995,49.857682,mac
-73.882385,40.982528,alb
-75.130447,40.970312,alb
-97.095864,32.587413,mac
-96.701675,32.993162,mue
-97.138542,32.7573,ste
-96.76915,44.271203,mac
-78.944959,37.40943,alb
-97.501647,32.840783,mue
-100.73321,46.806313,mac
-96.364269,30.573304,ste
-87.66194,41.96137,bic
-77.651646,37.615746,alb
-96.703636,32.703144,mue
-95.230319,49.761804,mac
-96.688672,33.210481,mac
-76.413947,39.228103,alb
-93.272126,47.323985,mac
-78.174942,38.963592,mue
-96.692136,32.856207,mac
-97.76437,30.56732,ste
-97.082875,32.956332,ste
-97.280442,45.503622,mac
-92.352651,38.924556,mac
-82.363297,35.349174,alb
-95.510857,50.038901,mac
-90.541385,38.547902,mue
-71.080108,42.44292,alb
-97.107648,49.88673,mac
-85.636049,38.090441,bic
-78.614859,43.050678,mac
-97.114393,45.613468,mac
-73.936469,40.856053,mac
-96.02045,36.175693,ste
-76.899703,44.258575,mue
-78.255785,44.55798,bic
-96.83019,50.148137,mac
-97.105373,32.789544,mac
-97.869514,30.522222,ste
-88.257269,42.015308,mac
-88.256942,42.015644,mac
-95.998378,50.39992,mac
-93.775925,46.14552,mac
-95.510857,50.038901,mac
-72.311555,41.318456,alb
-75.503697,45.512796,mac
-92.017759,35.532259,ste
-95.605688,50.105429,mac
-92.082937,34.129742,alb
-97.065263,32.982688,ste
-76.801064,44.607829,alb
-93.071394,44.995819,mac
-95.961237,43.929192,mac
-95.605688,50.105429,mac
-75.969483,43.050158,mue
-94.900806,38.878063,mue
-90.543731,38.203568,mue
-97.490139,32.849314,mue
-77.202848,38.937341,alb
-77.895356,40.722592,alb
-76.583907,37.774867,mue
-98.280243,49.043657,mac
-71.080108,42.442955,alb
-90.326944,43.308333,alb
-77.7,44.27,bic
-82.43,42.08,bic
-100.53,48.54,mac
-73.56,45.63,bic
-100.38,48.11,mac
-73.93,45.48,alb
-79.5,44.04,mac
-79.33,42.89,mac
-73.15,45.53,mac
-73.15,45.53,alb
-80.35,42.7,alb
-79.62,43.22,alb
-81.8,42.66,alb
-80.913222,32.268861,alb
-80.910694,32.255917,alb
-80.927222,32.281111,alb
-80.928611,32.282778,alb
-80.929444,32.279167,alb
-82.858611,34.732222,alb
-82.888056,34.754722,alb
-82.694699,34.804987,alb
-82.694699,34.804987,alb
-81.831117,33.341017,alb
-79.58259,33.13576,mue
-80.819167,32.573333,mue
-80.636111,32.475,ste
-81.3092,34.058,ste
-82.874167,34.702778,ste
-82.869114,34.929419,ste
-83.177878,34.855228,ste
-82.694699,34.804987,ste
-88.15432,40.456184,mac
-87.7945,40.323394,mac
-89.394768,40.11868,mac
-81.839444,33.314167,ste
-90.10121,40.026802,alb
-88.880676,38.980407,alb
-89.161313,37.938968,ste
-89.021662,38.169849,ste
-92.041576,43.10745,mac
-97.161221,28.761733,mac
-82.694699,34.804987,ste
-76.284241,44.817532,mac
-87.896523,41.45777,mac
-72.750013,42.619113,alb
-81.724762,38.337075,alb
-76.717483,39.628751,ste
-71.335037,42.47858,bic
-71.379025,42.487048,alb
-94.270332,39.77408,mue
-78.255789,44.565133,alb
-72.505708,42.45071,alb
-92.842438,38.217125,ste
-95.052017,46.928783,mac
-76.207994,45.18553,mac
-96.651358,33.257562,mue
-99.727763,32.380249,mue
-82.963417,42.346939,bic
-103.756843,44.397431,mac
-97.111988,49.878662,mac
-73.944085,40.924517,alb
-84.27917,39.252982,mac
-76.801315,44.60759,alb
-82.218573,33.743615,ste
-73.349781,42.055672,mue
-83.449287,35.18513,alb
-73.990441,40.960172,alb
-87.764001,41.991534,alb
-87.764001,41.991534,alb
-104.863241,38.826078,mac
-86.184544,39.916181,bic
-88.542305,42.582283,mac
-93.66735,34.028889,ste
-82.366356,34.928474,ste
-97.22493,49.820454,mac
-96.848771,32.753815,mue
-95.170219,49.783475,mac
-87.744164,41.97915,mac
-81.078414,38.070111,alb
-104.610573,38.284794,mac
-97.875528,30.186017,ste
-97.37551,32.686097,mue
-92.310985,38.924351,mue
-87.764001,41.991534,mac
-85.711221,38.210675,mue
-77.404625,37.663677,alb
-75.945838,45.336903,mac
-92.232235,38.589262,alb
-87.764001,41.991534,alb
-93.068129,34.508282,ste
-79.97136,43.271723,mue
-78.464539,38.721108,ste
-66.677467,45.960872,mac
-95.535888,30.177582,ste
-90.439563,43.496805,mac
-72.956641,41.320117,bic
-81.666231,33.1838,alb
-88.122242,36.732981,alb
-73.301163,40.785263,alb
-92.83114,47.414835,mac
-87.764001,41.991534,alb
-89.468457,41.373515,alb
-93.115792,44.839845,mac
-88.478174,42.828294,mac
-88.150131,41.631187,mac
-96.573348,50.239878,mac
-82.828329,41.389565,mue
-97.104491,49.882647,mac
-84.475325,39.148601,bic
-93.843398,35.36875,ste
-74.12857,41.230378,alb
-77.309647,38.795455,bic
-93.998352,34.462521,alb
-97.375482,32.686053,mac
-75.742644,38.731178,ste
-90.146942,41.479359,mac
-97.490068,32.8494,mue
-72.560447,42.293318,alb
-76.807649,44.604587,alb
-79.933108,40.778377,bic
-82.359327,33.88277,alb
-97.852425,34.438217,mac
-93.052699,34.515794,mue
-83.383694,35.159992,alb
-94.001445,34.458838,mue
-80.788109,35.184189,alb
-81.068422,41.737961,alb
-96.570692,50.24141,mac
-81.145981,41.468853,alb
-96.021842,36.175462,mue
-75.441465,45.514458,mac
-76.801232,44.607496,alb
-87.960769,41.831046,bic
-71.586538,42.289663,alb
-76.810128,44.604458,alb
-93.124467,44.74395,mac
-79.520722,44.949278,alb
-95.409408,29.710162,mac
-77.357108,38.836405,alb
-86.804631,40.514718,mac
-73.24002,44.506497,mue
-82.906082,40.499454,mac
-93.068657,44.909653,alb
-77.328259,38.858089,alb
-89.638412,44.439421,mac
-97.119989,49.877161,mac
-97.104491,49.882647,mac
-87.682083,41.975967,mac
-93.067825,34.508255,ste
-97.875075,30.18508,mac
-97.375998,32.687138,mac
-78.222733,44.256337,mac
-95.20066,39.05195,mac
-74.175441,40.612231,alb
-74.226234,40.534701,alb
-74.131838,40.606041,bic
-74.136909,40.609926,bic
-74.167598,40.615797,bic
-74.165217,40.610582,bic
-74.132778,40.620347,bic
-74.131838,40.606041,bic
-74.180923,40.632012,ste
-74.39474,41.13899,mue
-74.17544,40.612337,ste
-74.131838,40.606041,bic
-74.175441,40.612231,alb
-97.585807,35.981551,mue
-104.782123,31.991416,mue
-79.077247,44.817664,alb
-77.119848,44.554206,alb
-70.041566,41.687127,alb
-92.46452,38.899251,mac
-71.106217,42.435817,alb
-75.436897,44.902565,alb
-76.218779,45.487838,mac
-88.183467,41.826239,alb
-92.772256,41.696641,mac
-96.870595,33.02372,mac
-96.652835,32.9642,mac
-88.163885,41.771043,bic
-93.124602,45.067003,alb
-94.307275,39.483392,ste
-73.148838,40.749906,alb
-70.280373,43.687202,alb
-86.670942,40.584683,mac
-88.464874,43.692671,alb
-83.390913,35.708388,alb
-94.856886,32.368994,ste
-75.843675,38.618031,alb
-77.128543,39.122897,bic
-88.194691,42.982888,alb
-97.10095,49.881471,mac
-75.780019,38.676408,alb
-87.64881,41.63149,mac
-73.145759,40.747251,alb
-93.360278,44.919336,bic
-97.093356,49.858152,mac
-91.524912,44.828803,mac
-76.270767,44.215344,bic
-73.77652,42.498845,bic
-94.214653,39.658597,mue
-91.49463,46.330348,mac
-84.58825,42.703174,mac
-77.260048,38.759754,alb
-79.867699,39.628315,alb
-78.949708,44.777156,alb
-88.022397,41.791853,alb
-80.493559,37.870334,alb
-91.347013,48.046719,mac
-73.149055,40.749809,alb
-71.630126,42.730873,alb
-71.786842,41.673561,alb
-97.201088,46.522397,mac
-92.023319,35.541823,ste
-87.902921,41.833929,mac
-93.124003,45.066511,alb
-74.499612,40.76542,alb
-96.940637,30.921813,ste
-87.85511,41.585979,mac
-92.772133,36.374161,ste
-73.862862,45.533379,mac
-76.441788,36.083142,alb
-83.77748,41.439772,alb
-97.116534,49.878309,mac
-93.124381,45.066568,alb
-97.184447,31.55428,mue
-93.123951,45.066553,alb
-77.12706,38.977286,alb
-70.045555,41.686108,alb
-100.259453,49.614212,mac
-91.842342,33.688448,alb
-93.124542,45.066678,alb
-97.116534,49.878309,mac
-93.136842,44.999094,mac
-88.197328,41.845674,mac
-89.529817,43.068092,bic
-85.747847,35.251237,alb
-95.847797,34.113142,mue
-93.385878,45.214393,mac
-106.569763,52.118969,mac
-88.168806,41.781849,mac
-74.128652,41.23104,alb
-86.217316,41.667675,alb
-76.580413,39.651975,alb
-90.292519,40.094945,alb
-81.281422,41.501542,alb
-93.124402,45.066605,alb
-73.172745,41.333809,alb
-88.110863,39.486833,alb
-76.44182,36.083197,ste
-77.142612,39.116113,alb
-78.261245,44.556146,bic
-76.540342,38.941502,alb
-93.424538,45.065833,mac
-79.497765,43.657421,mac
-78.046469,38.463054,alb
-78.162139,39.050881,alb
-87.823477,41.82476,mac
-97.139906,32.753534,ste
-94.981903,38.921662,mue
-77.231266,38.842641,alb
-76.53428,38.872582,mue
-88.083289,41.74533,mac
-98.42393,35.938845,mue
-83.661537,42.304516,alb
-97.514852,50.610397,mac
-96.987349,50.715325,mac
-80.521472,37.375328,alb
-84.304628,35.884635,mue
-77.447812,37.598318,alb
-96.468338,46.864554,mac
-73.400422,43.574192,alb
-81.645282,36.619072,alb
-76.551393,37.366421,alb
-70.601645,41.545552,alb
-88.469685,43.691956,mac
-73.404145,43.574137,alb
-79.385166,40.3725,alb
-93.137139,44.999269,mac
-77.275993,38.611691,ste
-98.459021,29.614734,mue
-96.652613,32.963748,mue
-77.195718,38.65584,alb
-96.651152,32.360517,mac
-78.162033,39.050808,alb
-78.162217,39.050903,alb
-76.801335,44.605906,mac
-91.20087,43.813591,alb
-73.762423,45.350584,mac
-97.103597,49.883558,mac
-77.480258,38.229772,alb
-92.772133,36.374161,alb
-97.023872,47.910203,mac
-77.810419,37.667714,ste
-96.032082,50.120238,mac
-97.257865,32.54848,ste
-75.542503,45.479978,mac
-88.389996,42.109065,mac
-91.287368,43.928115,mac
-78.046469,38.463054,alb
-97.649341,30.686895,mac
-87.941017,36.84822,ste
-93.245208,44.8307,mac
-90.302658,38.63815,bic
-96.987349,50.715325,mac
-71.159306,42.334209,alb
-77.807851,38.113134,ste
-75.168739,38.61726,ste
-88.168182,41.708817,bic
-94.270396,39.774171,ste
-96.050357,34.173193,mac
-84.194805,37.631908,ste
-91.565117,41.689142,bic
-94.814308,38.85818,mue
-89.489989,43.059023,alb
-73.145629,40.747344,alb
-83.661739,41.057094,mac
-78.1623,39.050778,alb
-75.388616,40.202117,alb
-91.494774,46.330461,mac
-78.700172,44.305283,mac
-88.404032,41.983432,mac
-71.539574,41.743237,alb
-85.748445,35.251667,alb
-96.87478,50.007111,mac
-86.294813,39.858637,mac
-93.074747,44.9971,mac
-97.093356,49.858152,mac
-83.110542,39.9955,mac
-97.08846,49.899226,mac
-74.101325,42.594776,alb
-97.099727,49.858341,mac
-77.867606,39.141006,mac
-72.85728,41.738209,alb
-75.651763,40.789274,alb
-72.805999,40.891164,alb
-82.619902,34.10179,alb
-77.687749,38.909865,ste
-79.815033,39.525522,alb
-80.521737,37.375122,alb
-77.332,38.36071,alb
-91.49458,46.330238,mac
-78.25963,44.271402,mac
-76.088756,38.438747,ste
-78.162247,39.050869,alb
-97.337595,32.758881,mue
-87.95385,41.914146,mac
-93.136139,44.999456,mac
-76.741325,37.213375,ste
-73.94482,40.924451,alb
-78.162056,39.050797,alb
-78.162147,39.050792,alb
-84.479728,45.291538,alb
-94.736245,38.288088,mac
-97.103567,49.883696,mac
-77.155953,38.825122,alb
-79.374978,39.407738,alb
-79.86692,39.628761,alb
-97.103597,49.883558,mac
-93.136022,44.999433,mac
-74.012474,40.988574,alb
-72.304835,42.185042,alb
-93.269843,47.002447,mac
-86.852303,40.498119,mac
-78.162414,39.050628,alb
-97.099727,49.858341,mac
-97.099727,49.858341,mac
-73.772658,42.500153,alb
